0.17,0.17,0.17
0.17,0.17,0.79
0.17,0.17,0.81
0.17,0.17,0.11
0.17,0.17,0.97
0.17,0.17,0.51
0.17,0.17,0.18
0.17,0.17,0.03
0.17,0.79,0.17
0.17,0.79,0.79
0.17,0.79,0.81
0.17,0.79,0.11
0.17,0.79,0.97
0.17,0.79,0.51
0.17,0.79,0.18
0.17,0.79,0.03
0.17,0.81,0.17
0.17,0.81,0.79
0.17,0.81,0.81
0.17,0.81,0.11
0.17,0.81,0.97
0.17,0.81,0.51
0.17,0.81,0.18
0.17,0.81,0.03
0.17,0.11,0.17
0.17,0.11,0.79
0.17,0.11,0.81
0.17,0.11,0.11
0.17,0.11,0.97
0.17,0.11,0.51
0.17,0.11,0.18
0.17,0.11,0.03
0.17,0.97,0.17
0.17,0.97,0.79
0.17,0.97,0.81
0.17,0.97,0.11
0.17,0.97,0.97
0.17,0.97,0.51
0.17,0.97,0.18
0.17,0.97,0.03
0.17,0.51,0.17
0.17,0.51,0.79
0.17,0.51,0.81
0.17,0.51,0.11
0.17,0.51,0.97
0.17,0.51,0.51
0.17,0.51,0.18
0.17,0.51,0.03
0.17,0.18,0.17
0.17,0.18,0.79
0.17,0.18,0.81
0.17,0.18,0.11
0.17,0.18,0.97
0.17,0.18,0.51
0.17,0.18,0.18
0.17,0.18,0.03
0.17,0.03,0.17
0.17,0.03,0.79
0.17,0.03,0.81
0.17,0.03,0.11
0.17,0.03,0.97
0.17,0.03,0.51
0.17,0.03,0.18
0.17,0.03,0.03
0.79,0.17,0.17
0.79,0.17,0.79
0.79,0.17,0.81
0.79,0.17,0.11
0.79,0.17,0.97
0.79,0.17,0.51
0.79,0.17,0.18
0.79,0.17,0.03
0.79,0.79,0.17
0.79,0.79,0.79
0.79,0.79,0.81
0.79,0.79,0.11
0.79,0.79,0.97
0.79,0.79,0.51
0.79,0.79,0.18
0.79,0.79,0.03
0.79,0.81,0.17
0.79,0.81,0.79
0.79,0.81,0.81
0.79,0.81,0.11
0.79,0.81,0.97
0.79,0.81,0.51
0.79,0.81,0.18
0.79,0.81,0.03
0.79,0.11,0.17
0.79,0.11,0.79
0.79,0.11,0.81
0.79,0.11,0.11
0.79,0.11,0.97
0.79,0.11,0.51
0.79,0.11,0.18
0.79,0.11,0.03
0.79,0.97,0.17
0.79,0.97,0.79
0.79,0.97,0.81
0.79,0.97,0.11
0.79,0.97,0.97
0.79,0.97,0.51
0.79,0.97,0.18
0.79,0.97,0.03
0.79,0.51,0.17
0.79,0.51,0.79
0.79,0.51,0.81
0.79,0.51,0.11
0.79,0.51,0.97
0.79,0.51,0.51
0.79,0.51,0.18
0.79,0.51,0.03
0.79,0.18,0.17
0.79,0.18,0.79
0.79,0.18,0.81
0.79,0.18,0.11
0.79,0.18,0.97
0.79,0.18,0.51
0.79,0.18,0.18
0.79,0.18,0.03
0.79,0.03,0.17
0.79,0.03,0.79
0.79,0.03,0.81
0.79,0.03,0.11
0.79,0.03,0.97
0.79,0.03,0.51
0.79,0.03,0.18
0.79,0.03,0.03
0.81,0.17,0.17
0.81,0.17,0.79
0.81,0.17,0.81
0.81,0.17,0.11
0.81,0.17,0.97
0.81,0.17,0.51
0.81,0.17,0.18
0.81,0.17,0.03
0.81,0.79,0.17
0.81,0.79,0.79
0.81,0.79,0.81
0.81,0.79,0.11
0.81,0.79,0.97
0.81,0.79,0.51
0.81,0.79,0.18
0.81,0.79,0.03
0.81,0.81,0.17
0.81,0.81,0.79
0.81,0.81,0.81
0.81,0.81,0.11
0.81,0.81,0.97
0.81,0.81,0.51
0.81,0.81,0.18
0.81,0.81,0.03
0.81,0.11,0.17
0.81,0.11,0.79
0.81,0.11,0.81
0.81,0.11,0.11
0.81,0.11,0.97
0.81,0.11,0.51
0.81,0.11,0.18
0.81,0.11,0.03
0.81,0.97,0.17
0.81,0.97,0.79
0.81,0.97,0.81
0.81,0.97,0.11
0.81,0.97,0.97
0.81,0.97,0.51
0.81,0.97,0.18
0.81,0.97,0.03
0.81,0.51,0.17
0.81,0.51,0.79
0.81,0.51,0.81
0.81,0.51,0.11
0.81,0.51,0.97
0.81,0.51,0.51
0.81,0.51,0.18
0.81,0.51,0.03
0.81,0.18,0.17
0.81,0.18,0.79
0.81,0.18,0.81
0.81,0.18,0.11
0.81,0.18,0.97
0.81,0.18,0.51
0.81,0.18,0.18
0.81,0.18,0.03
0.81,0.03,0.17
0.81,0.03,0.79
0.81,0.03,0.81
0.81,0.03,0.11
0.81,0.03,0.97
0.81,0.03,0.51
0.81,0.03,0.18
0.81,0.03,0.03
0.11,0.17,0.17
0.11,0.17,0.79
0.11,0.17,0.81
0.11,0.17,0.11
0.11,0.17,0.97
0.11,0.17,0.51
0.11,0.17,0.18
0.11,0.17,0.03
0.11,0.79,0.17
0.11,0.79,0.79
0.11,0.79,0.81
0.11,0.79,0.11
0.11,0.79,0.97
0.11,0.79,0.51
0.11,0.79,0.18
0.11,0.79,0.03
0.11,0.81,0.17
0.11,0.81,0.79
0.11,0.81,0.81
0.11,0.81,0.11
0.11,0.81,0.97
0.11,0.81,0.51
0.11,0.81,0.18
0.11,0.81,0.03
0.11,0.11,0.17
0.11,0.11,0.79
0.11,0.11,0.81
0.11,0.11,0.11
0.11,0.11,0.97
0.11,0.11,0.51
0.11,0.11,0.18
0.11,0.11,0.03
0.11,0.97,0.17
0.11,0.97,0.79
0.11,0.97,0.81
0.11,0.97,0.11
0.11,0.97,0.97
0.11,0.97,0.51
0.11,0.97,0.18
0.11,0.97,0.03
0.11,0.51,0.17
0.11,0.51,0.79
0.11,0.51,0.81
0.11,0.51,0.11
0.11,0.51,0.97
0.11,0.51,0.51
0.11,0.51,0.18
0.11,0.51,0.03
0.11,0.18,0.17
0.11,0.18,0.79
0.11,0.18,0.81
0.11,0.18,0.11
0.11,0.18,0.97
0.11,0.18,0.51
0.11,0.18,0.18
0.11,0.18,0.03
0.11,0.03,0.17
0.11,0.03,0.79
0.11,0.03,0.81
0.11,0.03,0.11
0.11,0.03,0.97
0.11,0.03,0.51
0.11,0.03,0.18
0.11,0.03,0.03
0.97,0.17,0.17
0.97,0.17,0.79
0.97,0.17,0.81
0.97,0.17,0.11
0.97,0.17,0.97
0.97,0.17,0.51
0.97,0.17,0.18
0.97,0.17,0.03
0.97,0.79,0.17
0.97,0.79,0.79
0.97,0.79,0.81
0.97,0.79,0.11
0.97,0.79,0.97
0.97,0.79,0.51
0.97,0.79,0.18
0.97,0.79,0.03
0.97,0.81,0.17
0.97,0.81,0.79
0.97,0.81,0.81
0.97,0.81,0.11
0.97,0.81,0.97
0.97,0.81,0.51
0.97,0.81,0.18
0.97,0.81,0.03
0.97,0.11,0.17
0.97,0.11,0.79
0.97,0.11,0.81
0.97,0.11,0.11
0.97,0.11,0.97
0.97,0.11,0.51
0.97,0.11,0.18
0.97,0.11,0.03
0.97,0.97,0.17
0.97,0.97,0.79
0.97,0.97,0.81
0.97,0.97,0.11
0.97,0.97,0.97
0.97,0.97,0.51
0.97,0.97,0.18
0.97,0.97,0.03
0.97,0.51,0.17
0.97,0.51,0.79
0.97,0.51,0.81
0.97,0.51,0.11
0.97,0.51,0.97
0.97,0.51,0.51
0.97,0.51,0.18
0.97,0.51,0.03
0.97,0.18,0.17
0.97,0.18,0.79
0.97,0.18,0.81
0.97,0.18,0.11
0.97,0.18,0.97
0.97,0.18,0.51
0.97,0.18,0.18
0.97,0.18,0.03
0.97,0.03,0.17
0.97,0.03,0.79
0.97,0.03,0.81
0.97,0.03,0.11
0.97,0.03,0.97
0.97,0.03,0.51
0.97,0.03,0.18
0.97,0.03,0.03
0.51,0.17,0.17
0.51,0.17,0.79
0.51,0.17,0.81
0.51,0.17,0.11
0.51,0.17,0.97
0.51,0.17,0.51
0.51,0.17,0.18
0.51,0.17,0.03
0.51,0.79,0.17
0.51,0.79,0.79
0.51,0.79,0.81
0.51,0.79,0.11
0.51,0.79,0.97
0.51,0.79,0.51
0.51,0.79,0.18
0.51,0.79,0.03
0.51,0.81,0.17
0.51,0.81,0.79
0.51,0.81,0.81
0.51,0.81,0.11
0.51,0.81,0.97
0.51,0.81,0.51
0.51,0.81,0.18
0.51,0.81,0.03
0.51,0.11,0.17
0.51,0.11,0.79
0.51,0.11,0.81
0.51,0.11,0.11
0.51,0.11,0.97
0.51,0.11,0.51
0.51,0.11,0.18
0.51,0.11,0.03
0.51,0.97,0.17
0.51,0.97,0.79
0.51,0.97,0.81
0.51,0.97,0.11
0.51,0.97,0.97
0.51,0.97,0.51
0.51,0.97,0.18
0.51,0.97,0.03
0.51,0.51,0.17
0.51,0.51,0.79
0.51,0.51,0.81
0.51,0.51,0.11
0.51,0.51,0.97
0.51,0.51,0.51
0.51,0.51,0.18
0.51,0.51,0.03
0.51,0.18,0.17
0.51,0.18,0.79
0.51,0.18,0.81
0.51,0.18,0.11
0.51,0.18,0.97
0.51,0.18,0.51
0.51,0.18,0.18
0.51,0.18,0.03
0.51,0.03,0.17
0.51,0.03,0.79
0.51,0.03,0.81
0.51,0.03,0.11
0.51,0.03,0.97
0.51,0.03,0.51
0.51,0.03,0.18
0.51,0.03,0.03
0.18,0.17,0.17
0.18,0.17,0.79
0.18,0.17,0.81
0.18,0.17,0.11
0.18,0.17,0.97
0.18,0.17,0.51
0.18,0.17,0.18
0.18,0.17,0.03
0.18,0.79,0.17
0.18,0.79,0.79
0.18,0.79,0.81
0.18,0.79,0.11
0.18,0.79,0.97
0.18,0.79,0.51
0.18,0.79,0.18
0.18,0.79,0.03
0.18,0.81,0.17
0.18,0.81,0.79
0.18,0.81,0.81
0.18,0.81,0.11
0.18,0.81,0.97
0.18,0.81,0.51
0.18,0.81,0.18
0.18,0.81,0.03
0.18,0.11,0.17
0.18,0.11,0.79
0.18,0.11,0.81
0.18,0.11,0.11
0.18,0.11,0.97
0.18,0.11,0.51
0.18,0.11,0.18
0.18,0.11,0.03
0.18,0.97,0.17
0.18,0.97,0.79
0.18,0.97,0.81
0.18,0.97,0.11
0.18,0.97,0.97
0.18,0.97,0.51
0.18,0.97,0.18
0.18,0.97,0.03
0.18,0.51,0.17
0.18,0.51,0.79
0.18,0.51,0.81
0.18,0.51,0.11
0.18,0.51,0.97
0.18,0.51,0.51
0.18,0.51,0.18
0.18,0.51,0.03
0.18,0.18,0.17
0.18,0.18,0.79
0.18,0.18,0.81
0.18,0.18,0.11
0.18,0.18,0.97
0.18,0.18,0.51
0.18,0.18,0.18
0.18,0.18,0.03
0.18,0.03,0.17
0.18,0.03,0.79
0.18,0.03,0.81
0.18,0.03,0.11
0.18,0.03,0.97
0.18,0.03,0.51
0.18,0.03,0.18
0.18,0.03,0.03
0.03,0.17,0.17
0.03,0.17,0.79
0.03,0.17,0.81
0.03,0.17,0.11
0.03,0.17,0.97
0.03,0.17,0.51
0.03,0.17,0.18
0.03,0.17,0.03
0.03,0.79,0.17
0.03,0.79,0.79
0.03,0.79,0.81
0.03,0.79,0.11
0.03,0.79,0.97
0.03,0.79,0.51
0.03,0.79,0.18
0.03,0.79,0.03
0.03,0.81,0.17
0.03,0.81,0.79
0.03,0.81,0.81
0.03,0.81,0.11
0.03,0.81,0.97
0.03,0.81,0.51
0.03,0.81,0.18
0.03,0.81,0.03
0.03,0.11,0.17
0.03,0.11,0.79
0.03,0.11,0.81
0.03,0.11,0.11
0.03,0.11,0.97
0.03,0.11,0.51
0.03,0.11,0.18
0.03,0.11,0.03
0.03,0.97,0.17
0.03,0.97,0.79
0.03,0.97,0.81
0.03,0.97,0.11
0.03,0.97,0.97
0.03,0.97,0.51
0.03,0.97,0.18
0.03,0.97,0.03
0.03,0.51,0.17
0.03,0.51,0.79
0.03,0.51,0.81
0.03,0.51,0.11
0.03,0.51,0.97
0.03,0.51,0.51
0.03,0.51,0.18
0.03,0.51,0.03
0.03,0.18,0.17
0.03,0.18,0.79
0.03,0.18,0.81
0.03,0.18,0.11
0.03,0.18,0.97
0.03,0.18,0.51
0.03,0.18,0.18
0.03,0.18,0.03
0.03,0.03,0.17
0.03,0.03,0.79
0.03,0.03,0.81
0.03,0.03,0.11
0.03,0.03,0.97
0.03,0.03,0.51
0.03,0.03,0.18
0.03,0.03,0.03
