0.68,0.68,0.68
0.68,0.68,0.95
0.68,0.68,0.49
0.68,0.68,0.2
0.68,0.95,0.68
0.68,0.95,0.95
0.68,0.95,0.49
0.68,0.95,0.2
0.68,0.49,0.68
0.68,0.49,0.95
0.68,0.49,0.49
0.68,0.49,0.2
0.68,0.2,0.68
0.68,0.2,0.95
0.68,0.2,0.49
0.68,0.2,0.2
0.95,0.68,0.68
0.95,0.68,0.95
0.95,0.68,0.49
0.95,0.68,0.2
0.95,0.95,0.68
0.95,0.95,0.95
0.95,0.95,0.49
0.95,0.95,0.2
0.95,0.49,0.68
0.95,0.49,0.95
0.95,0.49,0.49
0.95,0.49,0.2
0.95,0.2,0.68
0.95,0.2,0.95
0.95,0.2,0.49
0.95,0.2,0.2
0.49,0.68,0.68
0.49,0.68,0.95
0.49,0.68,0.49
0.49,0.68,0.2
0.49,0.95,0.68
0.49,0.95,0.95
0.49,0.95,0.49
0.49,0.95,0.2
0.49,0.49,0.68
0.49,0.49,0.95
0.49,0.49,0.49
0.49,0.49,0.2
0.49,0.2,0.68
0.49,0.2,0.95
0.49,0.2,0.49
0.49,0.2,0.2
0.2,0.68,0.68
0.2,0.68,0.95
0.2,0.68,0.49
0.2,0.68,0.2
0.2,0.95,0.68
0.2,0.95,0.95
0.2,0.95,0.49
0.2,0.95,0.2
0.2,0.49,0.68
0.2,0.49,0.95
0.2,0.49,0.49
0.2,0.49,0.2
0.2,0.2,0.68
0.2,0.2,0.95
0.2,0.2,0.49
0.2,0.2,0.2
